,remainder
4684,7.040688689867423
4685,-0.9596906931876816
4686,18.155477100936444
4687,26.155097717881333
4688,45.15471833482622
4689,39.15433895177111
4690,38.153959568716
4691,46.153580185660886
4692,46.153200802605774
4693,27.152821419550662
4694,33.15244203649554
4695,21.15206265344043
4696,32.15168327038532
4697,26.151303887330208
4698,45.150924504275096
4699,21.150545121219984
4700,16.150165738164873
4701,6.149786355109761
4702,-7.850593027945351
4703,-12.85097241100047
4704,-53.85135179405558
4705,-35.85173117711069
4706,-7.852110560165805
4707,-4.852489943220917
4708,41.14713067372397
4709,28.14675129066886
4710,-1.853628092386252
4711,-27.854007475441364
4712,-42.854386858496476
4713,-29.854766241551594
4714,-40.855145624606706
4715,-52.85552500766182
4716,-9.947058888956528
4717,-33.94743827201164
4718,-28.947817655066753
4719,-34.94819703812186
4720,-21.948576421176977
4721,-19.948955804232092
4722,-11.949335187287202
4723,-13.949714570342316
4724,12.049906046602572
4725,21.04952666354746
4726,28.04914728049235
4727,4.048767897437234
4728,8.048388514382122
4729,-6.95199086867299
4730,-11.952370251728103
4731,-4.952749634783215
4732,0.04687098216167129
4733,-2.9535084008934405
4734,-3.953887783948554
4735,3.0457328329963342
4736,-2.9546465500587793
4737,-18.95502593311389
4738,-17.955405316169003
4739,-4.955784699224116
4740,-15.956164082279228
4741,-10.956543465334342
4742,-7.956922848389453
4743,-11.957302231444567
4744,-43.95768161449968
4745,-33.958060997554796
4746,-28.958440380609904
4747,-17.634228525075653
4748,-14.634607908130764
4749,-19.634987291185876
4750,-10.63536667424099
4751,-12.635746057296101
4752,-34.636125440351215
4753,-37.63650482340633
4754,-4.636884206461439
4755,11.362736410483448
4756,15.362357027428336
4757,12.361977644373223
4758,17.36159826131811
4759,60.361218878262996
4760,42.360839495207884
4761,19.360460112152772
4762,7.36008072909766
4763,10.359701346042549
4764,6.359321962987435
4765,-6.6410574200676775
4766,-12.64143680312279
4767,-35.641816186177905
4768,-8.642195569233015
4769,-10.642574952288127
4770,8.35704566465676
4771,-10.643333718398353
4772,-3.643713101453465
4773,-19.644092484508576
4774,20.35552813243631
4775,35.3551487493812
4776,15.354769366326085
4777,7.3543899832709725
4778,-3.4923173234404175
4779,-17.49269670649553
4780,10.506923910449357
4781,30.506544527394244
4782,20.506165144339132
4783,10.50578576128402
4784,19.505406378228905
4785,15.505026995173795
4786,37.50464761211868
4787,35.50426822906357
4788,20.503888846008458
4789,14.503509462953344
4790,55.503130079898234
4791,28.50275069684312
4792,20.502371313788007
4793,1.5019919307328937
4794,9.501612547677782
4795,12.501233164622668
4796,12.500853781567557
4797,21.500474398512445
4798,42.50009501545733
4799,37.49971563240222
4800,-4.500663750652894
4801,-10.501043133708006
4802,-19.501422516763117
4803,-36.50180189981823
4804,-39.502181282873345
4805,-39.502560665928456
4806,-37.50294004898357
4807,-45.8312887150813
4808,-18.83166809813641
4809,-34.83204748119152
4810,-22.832426864246635
4811,-27.832806247301747
4812,-57.833185630356866
4813,-61.83356501341198
4814,-35.83394439646709
4815,11.165676220477799
4816,-10.834703162577313
4817,-20.835082545632424
4818,-13.835461928687536
4819,-19.835841311742648
4820,-3.8362206947977597
4821,-9.836600077852879
4822,-17.83697946090799
4823,-8.837358843963102
4824,12.162261772981786
4825,23.161882389926674
4826,29.161503006871563
4827,47.16112362381645
4828,27.16074424076134
4829,14.160364857706227
4830,-12.840014525348892
4831,29.159606091595997
4832,50.159226708540885
4833,50.15884732548577
4834,41.15846794243066
4835,18.15808855937555
4836,19.157709176320438
4837,10.157329793265326
4838,-28.0326363884121
4839,-19.03301577146722
4840,-17.033395154522324
4841,-26.033774537577443
4842,-16.034153920632548
4843,-2.0345333036876667
4844,-23.034912686742786
4845,-14.03529206979789
4846,-3.035671452853009
4847,-17.036050835908114
4848,-14.036430218963233
4849,-1.0368096020183373
4850,13.962811014926544
4851,64.96243163187144
4852,62.96205224881632
4853,100.9616728657612
4854,41.9612934827061
4855,29.960914099650978
4856,38.96053471659587
4857,41.960155333540754
4858,13.95977595048565
4859,20.95939656743053
4860,33.959017184375426
4861,24.958637801320307
4862,-0.04174158173481146
4863,-3.042120964789916
4864,7.957499652154965
4865,12.95712026909986
4866,23.95674088604474
4867,40.95636150298964
4868,8.192284485911003
4869,-3.8080948971441018
4870,-27.80847428019922
4871,-41.80885366325434
4872,-43.809233046309444
4873,-15.809612429364563
4874,-27.809991812419668
4875,-9.810371195474787
4876,-22.81075057852989
4877,-35.81112996158501
4878,-43.811509344640115
4879,-43.811888727695234
4880,-9.812268110750352
4881,31.187352506194543
4882,11.186973123139424
4883,-3.8134062599156806
4884,46.1862143570292
4885,3.185834973974096
4886,-22.814544409081023
4887,-35.81492379213613
4888,-19.815303175191247
4889,-15.815682558246365
4890,-28.81606194130147
4891,1.183558675643411
4892,29.183179292588306
4893,65.18279990953319
4894,74.18242052647808
4895,48.182041143422964
4896,18.18166176036786
4897,27.18128237731274
4898,47.18090299425762
4899,0.9789020731261928
4900,6.978522690071088
4901,-22.021856692984045
4902,-5.02223607603915
4903,9.977384540905746
4904,24.97700515785064
4905,-9.023374225204492
4906,-9.023753608259597
4907,9.975867008685299
4908,-18.024512374369834
4909,2.975108242575061
4910,17.974728859519956
4911,3.9743494764648517
4912,30.97397009340972
4913,41.973590710354614
4914,22.97321132729951
4915,17.972831944244405
4916,-12.027547438810728
4917,-8.027926821865833
4918,-0.028306204920937716
4919,-4.028685587976071
4920,-17.029064971031175
4921,-24.02944435408628
4922,-7.029823737141385
4923,-10.030203120196518
4924,-24.030582503251622
4925,-27.030961886306727
4926,-33.03134126936186
4927,-26.031720652416965
4928,-2.0321000354720695
4929,13.526527662089364
4930,-7.473851720965769
4931,-17.474231104020873
4932,-29.474610487075978
4933,-36.47498987013108
4934,-0.4753692531862157
4935,15.52425136375868
4936,-9.476128019296425
4937,-15.476507402351558
4938,-14.476886785406663
4939,-18.477266168461767
4940,-0.47764555151687205
4941,15.521975065427995
4942,20.52159568237289
4943,55.521216299317786
4944,66.52083691626265
4945,21.520457533207548
4946,-15.479921849847557
4947,-21.48030123290266
4948,-16.480680615957795
4949,-23.4810599990129
4950,-21.481439382068004
4951,14.518181234876891
4952,25.51780185182176
4953,26.517422468766654
4954,19.51704308571155
4955,20.516663702656416
4956,16.51628431960131
4957,30.515904936546207
4958,42.5155255534911
4959,63.51514617043597
4960,43.475907314694894
4961,31.47552793163979
4962,43.475148548584656
4963,61.47476916552955
4964,68.47438978247445
4965,40.47401039941934
4966,20.47363101636421
4967,4.473251633309104
4968,-5.5271277497460005
4969,-16.527507132801105
4970,1.4721134841437618
4971,-18.528265898911343
4972,-13.528645281966448
4973,19.47097533497842
4974,7.470595951923315
4975,-13.52978343113179
4976,-13.530162814186895
4977,-0.5305421972420277
4978,-23.530921580297132
4979,-28.531300963352237
4980,-36.53168034640737
4981,-28.532059729462475
4982,-26.53243911251758
4983,-26.532818495572684
4984,-26.533197878627817
4985,-25.53357726168292
4986,-19.533956644738026
4987,-19.53433602779313
4988,-17.534715410848264
4989,12.464905206096631
4990,27.464525823041527
4991,41.03936192085331
4992,45.038982537798205
4993,28.0386031547431
4994,14.038223771687996
4995,20.037844388632863
4996,41.03746500557776
4997,35.03708562252265
4998,26.03670623946752
4999,31.036326856412416
5000,8.03594747335731
5001,-3.964431909697794
5002,1.0351887072470731
5003,-0.9651906758080315
5004,-14.965570058863136
5005,-9.96594944191824
5006,-4.966328824973374
5007,-4.966708208028479
5008,-10.967087591083583
5009,-34.967466974138716
5010,-32.96784635719382
5011,-26.968225740248926
5012,-34.96860512330403
5013,-32.96898450635916
5014,-20.969363889414268
5015,-14.969743272469373
5016,-2.9701226555245057
5017,-9.97050203857961
5018,-13.970881421634715
5019,1.0287391953101803
5020,-10.971640187744953
5021,45.9128366002945
5022,37.91245721723939
5023,33.912077834184274
5024,19.91169845112917
5025,13.91131906807405
5026,29.91093968501893
5027,5.910560301963827
5028,-11.089819081091292
5029,-20.090198464146397
5030,-30.090577847201516
5031,-23.09095723025662
5032,0.9086633866882607
5033,-16.091715996366844
5034,-39.09209537942196
5035,-22.09247476247708
5036,-36.092854145532186
5037,-1.0932335285873052
5038,24.90638708835759
5039,20.90600770530247
5040,23.905628322247367
5041,-7.094751060807752
5042,13.904869556137143
5043,10.904490173082024
5044,10.904110790026905
5045,6.903731406971801
5046,5.903352023916682
5047,-11.097027359138423
5048,-45.09740674219354
5049,-31.097786125248646
5050,-43.098165508303765
5051,-44.09854489135887
5052,-7.983377097234744
5053,28.016243519710144
5054,40.01586413665503
5055,69.01548475359992
5056,50.01510537054481
5057,37.01472598748969
5058,10.014346604434579
5059,12.013967221379467
5060,47.013587838324355
5061,-4.986791544730757
5062,-22.98717092778587
5063,43.01244968915902
5064,7.012070306103908
5065,5.011690923048796
5066,-3.9886884600063226
5067,-27.989067843061434
5068,-2.989447226116546
5069,25.010173390828342
5070,27.00979400777323
5071,17.00941462471812
5072,-13.990964758336993
5073,-25.991344141392105
5074,-21.991723524447217
5075,-34.992102907502336
5076,-35.99248229055745
5077,-47.99286167361256
5078,-37.99324105666767
5079,-33.99362043972278
5080,-18.993999822777894
5081,10.005620794166994
5082,47.91408691287228
5083,49.91370752981717
5084,45.913328146762055
5085,53.91294876370694
5086,73.91256938065183
5087,61.91218999759672
5088,27.911810614541608
5089,24.911431231486493
5090,-2.0889481515686192
5091,-1.089327534623731
5092,13.910293082321155
5093,1.9099136992660437
5094,13.90953431621093
5095,-11.090845066844182
5096,-0.09122444989929512
5097,34.908396167045595
5098,77.90801678399048
5099,61.90763740093537
5100,22.907258017880256
5101,29.90687863482514
5102,7.906499251770031
5103,1.9061198687149172
5104,26.905740485659805
5105,26.905361102604694
5106,-3.09501828045042
5107,16.904602336494467
5108,-47.09577704656064
5109,-18.096156429615757
5110,31.903464187329128
5111,36.903084804274016
5112,-63.097294578781096
5113,-69.77308272324684
5114,-67.77346210630195
5115,-35.77384148935707
5116,24.22577912758782
5117,30.22539974453271
5118,17.225020361477593
5119,23.22464097842248
5120,13.22426159536737
5121,31.223882212312258
5122,11.223502829257145
5123,40.22312344620203
5124,37.22274406314692
5125,24.222364680091808
5126,-34.778014702963304
5127,-39.778394086018416
5128,-61.77877346907353
5129,-47.77915285212865
5130,-48.77953223518376
5131,-42.77991161823887
5132,-28.780291001293982
5133,-24.780670384349094
5134,-26.781049767404205
5135,-18.781429150459317
5136,-4.781808533514431
5137,19.217812083430456
5138,1.2174327003753438
5139,-0.7829466826797689
5140,30.216673934265117
5141,51.216294551210005
5142,41.21591516815489
5143,27.21553578509978
5144,30.36882847838839
5145,15.368449095333279
5146,1.3680697122781664
5147,33.36769032922305
5148,42.36731094616794
5149,43.36693156311283
5150,41.36655218005772
5151,-1.6338272029973968
5152,4.3657934139474905
5153,17.365414030892378
5154,-3.634965352162734
5155,-23.635344735217846
5156,-38.63572411827296
5157,-2.636103501328072
5158,26.363517115616816
5159,29.363137732561704
5160,42.36275834950659
5161,24.36237896645148
5162,25.361999583396365
5163,15.361620200341253
5164,-3.6387591827138595
5165,3.360861434231028
5166,11.360482051175914
5167,14.360102668120803
5168,18.35972328506569
5169,25.35934390201058
5170,22.358964518955467
5171,16.358585135900352
5172,-7.969763530197376
5173,-5.970142913252488
5174,-13.970522296307607
5175,-25.97090167936272
5176,-28.97128106241783
5177,-6.971660445472942
5178,0.027960171471946182
5179,11.027580788416834
5180,15.027201405361723
5181,0.026822022306610904
5182,34.0264426392515
5183,31.02606325619638
5184,41.02568387314127
5185,32.02530449008616
5186,47.024925107031045
5187,48.02454572397593
5188,36.02416634092082
5189,44.02378695786571
5190,24.023407574810598
5191,9.023028191755486
5192,10.022648808700367
5193,10.022269425645256
5194,11.021890042590144
5195,-4.978489340464968
5196,-5.97886872352008
5197,0.020751893424808543
5198,31.020372510369697
5199,22.019993127314585
5200,60.01961374425947
5201,47.019234361204354
5202,30.018854978149243
5203,-10.171111203528184
5204,-22.17149058658329
5205,-41.17186996963841
5206,-18.172249352693527
5207,-0.17262873574863136
5208,-58.17300811880375
5209,-68.17338750185885
5210,-58.173766884913974
5211,-43.17414626796908
5212,-34.1745256510242
5213,20.825094965920698
5214,-23.17528441713442
5215,-39.17566380018954
5216,-15.176043183244644
5217,5.823577433700237
5218,-15.176801949354868
5219,-33.17718133240999
5220,-46.17756071546509
5221,-41.17794009852021
5222,-23.178319481575315
5223,-23.178698864630434
5224,-22.179078247685553
5225,-23.179457630740657
5226,-24.179837013795776
5227,-9.18021639685088
5228,-8.180595779906
5229,12.819024837038896
5230,36.81864545398378
5231,48.81826607092867
5232,42.81788668787355
5233,16.05380967079492
5234,25.053430287739815
5235,-7.946949095315304
5236,-13.947328478370409
5237,-3.9477078614255277
5238,4.051912755519368
5239,53.05153337246425
5240,-8.948846010590856
5241,-37.949225393645975
5242,-25.949604776701094
5243,12.050015840243802
5244,-17.950363542811317
5245,-31.95074292586642
5246,-11.95112230892154
5247,-2.9515016919766452
5248,21.048118924968236
5249,17.04773954191313
5250,18.047360158858012
5251,32.04698077580289
5252,11.046601392747789
5253,-17.95377799030733
5254,-57.954157373362435
5255,-43.95453675641755
5256,-29.954916139472658
5257,5.044704477472223
5258,19.04432509441712
5259,39.043945711362
5260,58.04356632830688
5261,79.04318694525178
5262,92.04280756219666
5263,104.04242817914155
5264,-4.1595727419898765
5265,8.84004787495499
5266,35.839668491899886
5267,68.83928910884478
5268,34.83890972578968
5269,41.83853034273454
5270,5.838150959679439
5271,-22.162228423375666
5272,-12.162607806430799
5273,-17.162987189485904
5274,-11.163366572541008
5275,2.836254044403887
5276,-1.164125338651246
5277,-21.16450472170635
5278,25.835115895238545
5279,60.83473651218341
5280,41.83435712912831
5281,32.8339777460732
5282,20.833598363018098
5283,47.833218979962965
5284,52.83283959690786
5285,9.832460213852755
5286,14.83208083079765
5287,16.831701447742518
5288,29.831322064687413
5289,49.83094268163231
5290,27.830563298577175
5291,35.83018391552207
5292,53.829804532466966
5293,86.82942514941186
5294,86.38805284697327
5295,68.38767346391816
5296,36.38729408086306
5297,21.386914697807924
5298,16.38653531475282
5299,-3.613844068302285
5300,-11.61422345135739
5301,8.385397165587477
5302,16.385017782532373
5303,18.384638399477268
5304,18.384259016422163
5305,11.38387963336703
5306,3.3835002503119256
5307,-13.616879132743179
5308,20.382741484201688
5309,26.382362101146583
5310,8.381982718091479
5311,-14.618396664963626
5312,-17.61877604801876
5313,-23.619155431073864
5314,-10.619534814128968
5315,7.380085802815898
5316,15.379706419760794
5317,10.37932703670569
5318,-3.6210523463494155
5319,19.37856827059545
5320,27.378188887540347
5321,17.377809504485242
5322,-4.622569878569863
5323,6.377050738375004
5324,2.3766713553198997
5325,1.3374324995788243
5326,0.3370531165236912
5327,24.336673733468587
5328,64.33629435041348
5329,31.335914967358377
5330,15.335535584303244
5331,-6.6648437987518605
5332,3.334776818193035
5333,27.3343974351379
5334,16.334018052082797
5335,-6.6663613309723075
5336,-22.666740714027412
5337,-1.6671200970825453
5338,20.33250051986235
5339,17.332121136807245
5340,-4.668258246247859
5341,-5.668637629302992
5342,7.330982987641903
5343,10.330603604586798
5344,-9.669775778468335
5345,-4.670155161523439
5346,16.329465455421456
5347,-3.6709139276336487
5348,-7.671293310688782
5349,-17.671672693743886
5350,-3.672052076798991
5351,-3.672431459854124
5352,-22.67281084290923
5353,-31.673190225964333
5354,-24.673569609019438
5355,-19.67394899207457
5356,1.9008871057372403
5357,2.9005077226821356
5358,8.900128339627031
5359,7.899748956571898
5360,29.899369573516793
5361,57.89899019046169
5362,57.898610807406556
5363,26.89823142435145
5364,26.897852041296346
5365,18.89747265824124
5366,15.897093275186108
5367,2.896713892131004
5368,2.896334509075899
5369,0.8959551260207661
5370,-12.104424257034339
5371,-30.104803640089443
5372,-20.105183023144548
5373,-9.105562406199681
5374,3.8940582107452144
5375,-2.1063211723098902
5376,-16.106700555364995
5377,-14.107079938420128
5378,-21.107459321475233
5379,-19.107838704530337
5380,-15.10821808758547
5381,-8.108597470640575
5382,-4.10897685369568
5383,-3.1093562367507843
5384,-14.109735619805917
5385,-42.11011500286102
5386,0.7743617851784279
5387,-5.226017597876691
5388,-10.22639698093181
5389,-9.226776363986914
5390,0.7728442529579667
5391,-5.227535130097138
5392,-12.227914513152257
5393,-11.228293896207362
5394,-5.22867327926248
5395,-14.229052662317585
5396,-12.229432045372704
5397,-27.229811428427823
5398,-20.230190811482927
5399,-46.230570194538046
5400,-38.23094957759315
5401,-30.23132896064827
5402,-40.231708343703374
5403,-43.23208772675849
5404,-58.2324671098136
5405,-65.23284649286872
5406,-60.233225875923836
5407,-59.23360525897894
5408,-63.23398464203406
5409,-77.23436402508916
5410,-77.23474340814428
5411,-71.23512279119939
5412,-42.235502174254506
5413,-30.23588155730961
5414,-25.23626094036473
5415,-5.236640323419849
5416,-3.2370197064749533
5417,41.87814808764918
5418,35.87776870459407
5419,31.87738932153895
5420,41.87700993848384
5421,37.876630555428726
5422,34.876251172373614
5423,12.875871789318502
5424,3.8754924062633904
5425,1.8751130232082787
5426,0.8747336401531669
5427,-22.125645742901945
5428,0.8739748740429363
5429,-14.126404509012175
5430,-11.126783892067287
5431,-31.1271632751224
5432,-45.12754265817751
5433,-50.12792204123262
5434,-50.128301424287734
5435,-53.128680807342846
5436,-32.12906019039796
5437,-47.12943957345308
5438,-38.12981895650819
5439,-29.1301983395633
5440,-6.130577722618412
5441,-12.130957105673524
5442,12.868663511271365
5443,17.868284128216253
5444,-6.132095254838859
5445,-32.13247463789397
5446,-31.13285402094909
5447,0.775612097756202
5448,8.77523271470109
5449,-20.22514666835402
5450,-30.225526051409133
5451,-15.225905434464249
5452,1.7737151824806396
5453,47.773335799425524
5454,62.77295641637041
5455,35.7725770333153
5456,25.77219765026019
5457,7.771818267205077
5458,2.7714388841499655
5459,33.771059501094854
5460,51.770680118039735
5461,38.77030073498463
5462,41.76992135192951
5463,-5.230458031125599
5464,-27.230837414180712
5465,-39.231216797235824
5466,12.768403819709064
5467,44.76802443665395
5468,52.76764505359884
5469,31.767265670543726
5470,17.766886287488614
5471,-15.233493095566498
5472,-3.2338724786216115
5473,-19.234251861676725
5474,-21.234631244731837
5475,-10.235010627786949
5476,-48.23539001084206
5477,-84.23576939389717
5478,-89.91155753836293
5479,-62.91193692141803
5480,-77.91231630447315
5481,2.087304312471741
5482,40.086924929416625
5483,46.08654554636151
5484,36.0861661633064
5485,26.08578678025129
5486,14.085407397196178
5487,42.085028014141066
5488,35.084648631085955
5489,35.08426924803084
5490,53.08388986497573
5491,31.083510481920616
5492,41.0831310988655
5493,53.08275171581039
5494,46.08237233275528
5495,39.081992949700165
5496,24.081613566645053
5497,15.08123418358994
5498,16.080854800534826
5499,-23.919524582520285
5500,-20.919903965575397
5501,-22.92028334863051
5502,-24.920662731685624
5503,14.078957885259264
5504,42.07857850220415
5505,54.07819911914904
5506,51.07781973609393
5507,39.07744035303882
5508,14.077060969983702
5509,18.23035366327231
5510,27.2299742802172
5511,1.2295948971620874
5512,-9.770784485893024
5513,0.22883613105186207
5514,0.2284567479967503
5515,-3.7719226350583632
5516,1.227697981886525
5517,-3.7726814011685876
5518,-14.7730607842237
5519,15.226559832721186
5520,16.226180449666074
5521,15.225801066610963
5522,7.225421683555849
5523,-11.774957699499263
5524,-8.775337082554376
5525,18.224283534390512
5526,23.2239041513354
5527,8.223524768280287
5528,30.223145385225173
5529,29.22276600217006
5530,17.22238661911495
5531,6.222007236059836
5532,-6.778372146995276
5533,6.221248469949611
5534,20.2208690868945
5535,40.220489703839384
5536,16.220110320784272
5537,-18.10823834531346
5538,-19.10861772836857
5539,-17.108997111423683
5540,11.890623505521205
5541,31.890244122466093
5542,57.88986473941098
5543,60.88948535635587
5544,46.88910597330076
5545,-10.11127340975436
5546,-12.111652792809473
5547,-15.112032175864584
5548,-6.112411558919696
5549,-49.11279094197481
5550,-43.11317032502992
5551,-23.11354970808503
5552,28.886070908859857
5553,43.885691525804745
5554,21.885312142749626
5555,-12.115067240305486
5556,-24.115446623360597
5557,-48.11582600641571
5558,-45.11620538947082
5559,-38.11658477252593
5560,-45.116964155581044
5561,-28.117343538636156
5562,-24.117722921691268
5563,-35.11810230474639
5564,-9.118481687801498
5565,-18.11886107085661
5566,-10.119240453911722
5567,6.880380163033166
5568,-28.309586018644268
5569,-18.309965401699372
5570,-12.310344784754491
5571,-3.310724167809596
5572,12.688896449135285
5573,22.68851706608018
5574,11.688137683025062
5575,9.687758299969957
5576,28.687378916914838
5577,60.68699953385973
5578,85.68662015080461
5579,85.6862407677495
5580,75.68586138469439
5581,50.68548200163927
5582,-0.31489738141583246
5583,20.68472323552905
5584,40.684343852473944
5585,40.683964469418825
5586,-18.316414913636294
5587,-21.3167942966914
5588,25.682826320253483
5589,-2.317553062801622
5590,-9.31793244585674
5591,-21.318311828911845
5592,-21.318691211966964
5593,-9.319070595022069
5594,-15.319449978077188
5595,0.6801706388677076
5596,6.679791255812589
5597,-3.32058812724253
5598,-43.08466514432115
5599,-41.08504452737627
5600,-16.085423910431373
5601,20.914196706513508
5602,16.913817323458403
5603,34.913437940403284
5604,57.913058557348165
5605,80.91267917429306
5606,75.91229979123794
5607,22.911920408182837
5608,-19.08845897487228
5609,20.911161642072614
5610,33.910782259017495
5611,53.91040287596239
5612,48.91002349290727
5613,-7.090355890147848
5614,-3.0907352732029523
5615,11.908885343741929
5616,34.908505960686824
5617,-1.0918734223682947
5618,-27.0922528054234
5619,-17.092632188478518
5620,5.906988428466377
5621,24.90660904541126
5622,24.906229662356154
5623,15.905850279301035
5624,25.905470896245916
5625,40.90509151319081
5626,34.90471213013569
5627,2.9043327470805878
5628,16.90395336402547
5629,-30.298047557105974
5630,-47.29842694016108
5631,-39.29880632321618
5632,-52.29918570627132
5633,-33.29956508932642
5634,-35.299944472381526
5635,-2.3003238554366305
5636,-8.300703238491764
5637,4.698917378453132
5638,-19.301462004601973
5639,16.698158612342922
5640,19.69777922928779
5641,-14.302600153767315
5642,-20.30297953682242
5643,2.696641080122447
5644,13.696261697067342
5645,28.695882314012238
5646,50.69550293095713
5647,55.695123547902
5648,10.694744164846895
5649,24.69436478179179
5650,13.693985398736658
5651,-3.306393984318447
5652,19.69322663262645
5653,26.692847249571344
5654,27.69246786651621
5655,54.692088483461106
5656,41.691709100406
5657,21.691329717350897
5658,-34.30904966570424
5659,-42.7504219681428
5660,-24.750801351197907
5661,9.24881926574696
5662,20.248439882691855
5663,5.24806049963675
5664,8.247681116581646
5665,-10.752698266473487
5666,19.246922350471408
5667,19.246542967416303
5668,-0.7538364156388297
5669,11.245784201306066
5670,-28.75459518174904
5671,-30.754974564804144
5672,-13.755353947859277
5673,14.244266669085619
5674,-18.756112713969486
5675,-9.75649209702459
5676,33.243128519920276
5677,33.24274913686517
5678,-29.757630246189933
5679,-37.758009629245066
5680,-10.75838901230017
5681,32.241231604644724
5682,37.24085222158962
5683,-6.759527161465513
5684,-2.759906544520618
5685,12.239714072424277
5686,26.239334689369144
5687,41.23895530631404
5688,54.238575923258935
5689,69.23819654020383
5690,75.19895768446273
5691,52.19857830140762
5692,53.19819891835252
5693,27.197819535297413
5694,0.1974401522422795
5695,-0.8029392308128251
5696,-8.80331861386793
5697,-4.803697996923063
5698,-1.8040773799781675
5699,-10.804456763033272
5700,-17.804836146088377
5701,-6.80521552914351
5702,22.194405087801385
5703,56.19402570474628
5704,29.193646321691148
5705,17.193266938636043
5706,-7.807112444419062
5707,-24.807491827474166
5708,-17.8078712105293
5709,-11.808250593584404
5710,10.191370023360491
5711,19.190990640305387
5712,8.190611257250254
5713,-9.809768125804851
5714,-3.8101475088599557
5715,-7.810526891915089
5716,-18.810906274970193
5717,-31.811285658025298
5718,-20.811665041080403
5719,14.187955575864464
5720,31.18757619280936
5721,86.76241229062117
5722,100.76203290756604
5723,95.76165352451093
5724,92.76127414145583
5725,35.760894758400724
5726,22.76051537534559
5727,32.760135992290486
5728,44.75975660923538
5729,12.759377226180277
5730,-6.241002156874856
5731,2.758618460070039
5732,-3.2417609229850655
5733,-9.242140306040199
5734,-6.242519689095303
5735,13.757100927849592
5736,-19.243278455205513
5737,-24.243657838260646
5738,-14.24403722131575
5739,-5.244416604370855
5740,-0.24479598742595954
5741,-2.2451753704810926
5742,6.754445246463803
5743,-17.245934136591302
5744,-52.246313519646435
5745,-50.24669290270154
5746,-28.247072285756644
5747,-30.24745166881175
5748,-14.247831051866882
5749,-10.248210434921987
5750,-24.24858981797709
5751,18.635886970062344
5752,25.635507587007226
5753,39.63512820395212
5754,23.634748820897002
5755,26.634369437841897
5756,54.63399005478678
5757,51.633610671731674
5758,60.633231288676555
5759,31.632851905621436
5760,-0.36752747743366854
5761,8.632093139511213
5762,16.631713756456108
5763,32.63133437340099
5764,3.6309549903458844
5765,-8.369424392709234
5766,18.63019622423566
5767,40.62981684118054
5768,24.629437458125423
5769,33.62905807507032
5770,14.6286786920152
5771,34.628299308960095
5772,37.627919925904976
5773,34.62754054284987
5774,12.627161159794753
5775,-30.373218223260352
5776,-56.37359760631547
5777,-60.37397698937059
5778,-36.374356372425694
5779,-16.374735755480813
5780,-20.375115138535918
5781,-9.375494521591037
5782,65.7396732725331
5783,46.739293889477985
5784,21.738914506422873
5785,39.73853512336776
5786,44.73815574031265
5787,32.73777635725754
5788,39.737396974202426
5789,52.737017591147314
5790,46.736638208092195
5791,2.7362588250370834
5792,6.735879441981972
5793,30.73550005892686
5794,39.73512067587175
5795,32.734741292816636
5796,16.734361909761525
5797,8.733982526706413
5798,34.7336031436513
5799,23.733223760596182
5800,-1.2671556224589295
5801,9.732464994485959
5802,-0.26791438856915306
5803,58.731706228375735
5804,54.73132684532062
5805,34.73094746226551
5806,24.7305680792104
5807,38.73018869615529
5808,37.72980931310017
5809,32.72942993004506
5810,55.729050546989946
5811,38.728671163934834
5812,22.637137282640126
5813,15.63675789958501
5814,64.6363785165299
5815,25.635999133474787
5816,30.63561975041967
5817,-2.3647596326354385
5818,-26.365139015690552
5819,-19.365518398745664
5820,-8.365897781800776
5821,-3.366277164855889
5822,-21.366656547911
5823,-26.367035930966114
5824,-1.3674153140212262
5825,-5.36779469707634
5826,-24.368174080131453
5827,-27.368553463186565
5828,-21.368932846241677
5829,-16.36931222929679
5830,-9.369691612351902
5831,-21.370070995407012
5832,-62.370450378462124
5833,-94.37082976151724
5834,-90.37120914457235
5835,-50.371588527627466
5836,-28.371967910682578
5837,-55.37234729373769
5838,-78.37272667679281
5839,-68.37310605984791
5840,-81.37348544290303
5841,-88.37386482595814
5842,-73.37424420901326
5843,-41.050032353479
5844,32.949588263465884
5845,27.949208880410776
5846,7.948829497355662
5847,-3.0515498856994503
5848,24.948070731245437
5849,33.947691348190325
5850,46.94731196513521
5851,28.9469325820801
5852,29.946553199024986
5853,35.94617381596987
5854,36.94579443291476
5855,44.94541504985965
5856,43.945035666804536
5857,56.944656283749424
5858,50.94427690069431
5859,58.9438975176392
5860,29.943518134584085
5861,29.943138751528974
5862,20.94275936847386
5863,-43.05762001458125
5864,-119.05799939763637
5865,-119.05837878069147
5866,-99.05875816374659
5867,-40.0591375468017
5868,-28.059516929856812
5869,-41.059896312911924
5870,13.93972430403296
5871,5.939344920977849
5872,-8.061034462077263
5873,-20.06141384513238
5874,-45.908121151843766
5875,-38.90850053489888
5876,-4.908879917953991
5877,-18.909259301009104
5878,-23.909638684064216
5879,-57.91001806711933
5880,-65.91039745017444
5881,-76.91077683322955
5882,-62.91115621628467
5883,-56.91153559933978
5884,-64.91191498239489
5885,-5.912294365450004
5886,-34.912673748505114
5887,-21.91305313156023
5888,-9.91343251461534
5889,11.086188102329546
5890,19.085808719274432
5891,13.08542933621932
5892,29.08504995316421
5893,7.084670570109095
5894,24.084291187053985
